cf_id,contact_id,company_name,description, goal , pledged ,outcome,backers_count,country,currency,launched_date,end_date,category_id,subcategory_id
2599,4140,Wright-Bryant,Reverse-engineered client-server extranet," $19,800.00 "," $153,338.00 ",successful,1460,AU,AUD,6/20/20,5/23/21,cat01,scat01
1505,2373,Berry-Cannon,Organized discrete encoding," $8,800.00 "," $2,437.00 ",failed,27,US,USD,11/10/20,3/17/21,cat04,scat04
2736,1344,Davis-Gonzalez,Balanced regional flexibility," $179,100.00 "," $93,991.00 ",failed,1221,US,USD,5/11/20,6/1/21,cat05,scat05
2444,2141,Best-Young,Implemented multimedia time-frame," $3,100.00 "," $12,620.00 ",successful,123,CH,CHF,8/19/20,6/2/21,cat02,scat018
212,3415,"Powers, Smith and Deleon",Enhanced uniform service-desk, $100.00 , $2.00 ,failed,1,US,USD,9/23/20,6/6/21,cat03,scat03
1226,5696,Hogan Group,Versatile bottom-line definition," $5,600.00 "," $8,746.00 ",successful,159,US,USD,5/1/21,1/18/22,cat02,scat02
2381,1798,"Wang, Silva and Byrd",Integrated bifurcated software," $1,400.00 "," $3,534.00 ",successful,110,US,USD,1/11/21,7/2/21,cat03,scat03
2510,1657,Parker-Morris,Assimilated next generation instruction set," $41,000.00 ", $709.00 ,live,14,US,USD,2/15/20,2/23/21,cat06,scat010
182,3651,"Rodriguez, Johnson and Jackson",Digitized foreground array," $6,500.00 ", $795.00 ,failed,16,US,USD,6/16/20,5/25/21,cat06,scat016
1340,3574,Haynes PLC,Re-engineered clear-thinking project," $7,900.00 "," $12,955.00 ",successful,236,US,USD,8/29/20,10/6/21,cat04,scat04
663,6063,Hayes Group,Implemented even-keeled standardization," $5,500.00 "," $8,964.00 ",successful,191,US,USD,10/11/20,7/4/21,cat05,scat05
167,2404,"White, Pena and Calhoun",Quality-focused asymmetric adapter," $9,100.00 "," $1,843.00 ",failed,41,US,USD,11/21/20,11/18/21,cat04,scat04
3143,2705,Bryant-Pope,Networked intangible help-desk," $38,200.00 "," $121,950.00 ",successful,3934,US,USD,2/4/21,8/6/21,cat07,scat012
1571,5059,"Gates, Li and Thompson",Synchronized attitude-oriented frame," $1,800.00 "," $8,621.00 ",successful,80,CA,CAD,8/19/20,4/27/21,cat04,scat04
1216,5466,King-Morris,Proactive incremental architecture," $154,500.00 "," $30,215.00 ",canceled,296,US,USD,11/27/20,6/29/21,cat04,scat04
237,5821,"Carter, Cole and Curtis",Cloned responsive standardization," $5,800.00 "," $11,539.00 ",successful,462,US,USD,9/8/20,4/12/21,cat03,scat03
1524,5385,Sanchez-Parsons,Reduced bifurcated pricing structure," $1,800.00 "," $14,310.00 ",successful,179,US,USD,8/26/20,8/5/21,cat05,scat07
218,3506,Rivera-Pearson,Re-engineered asymmetric challenge," $70,200.00 "," $35,536.00 ",failed,523,AU,AUD,2/21/21,3/13/21,cat05,scat07
2508,5427,"Ramirez, Padilla and Barrera",Diverse client-driven conglomeration," $6,400.00 "," $3,676.00 ",failed,141,GB,GBP,2/26/21,5/2/21,cat04,scat04
1873,6142,Riggs Group,Configurable upward-trending solution," $125,900.00 "," $195,936.00 ",successful,1866,GB,GBP,1/30/21,6/11/21,cat05,scat020
1378,2873,Clements Ltd,Persistent bandwidth-monitored framework," $3,700.00 "," $1,343.00 ",failed,52,US,USD,7/7/20,7/27/21,cat08,scat015
2488,3916,Cooper Inc,Polarized discrete product," $3,600.00 "," $2,097.00 ",live,27,GB,GBP,11/13/20,3/21/21,cat05,scat013
2924,1687,Jones-Gonzalez,Seamless dynamic website," $3,800.00 "," $9,021.00 ",successful,156,CH,CHF,6/16/20,1/24/21,cat06,scat016
316,1542,Fox Ltd,Extended multimedia firmware," $35,600.00 "," $20,915.00 ",failed,225,AU,AUD,11/18/20,11/16/21,cat04,scat04
531,3087,"Green, Murphy and Webb",Versatile directional project," $5,300.00 "," $9,676.00 ",successful,255,US,USD,9/3/20,4/30/21,cat05,scat011
435,3857,Stevenson PLC,Profound directional knowledge user," $160,400.00 "," $1,210.00 ",failed,38,US,USD,2/19/21,7/23/21,cat03,scat03
1381,5921,Soto-Anthony,Ameliorated logistical capability," $51,400.00 "," $90,440.00 ",successful,2261,US,USD,10/13/20,2/22/21,cat02,scat022
2606,3144,Wise and Sons,Sharable discrete definition," $1,700.00 "," $4,044.00 ",successful,40,US,USD,7/15/20,7/29/21,cat04,scat04
2402,2676,Butler-Barr,User-friendly next generation core," $39,400.00 "," $192,292.00 ",successful,2289,IT,EUR,12/8/21,1/1/22,cat04,scat04
761,3646,"Wilson, Jefferson and Anderson",Profit-focused empowering system engine," $3,000.00 "," $6,722.00 ",successful,65,US,USD,12/17/20,7/3/21,cat04,scat04
1447,1321,Brown-Oliver,Synchronized cohesive encoding," $8,700.00 "," $1,577.00 ",failed,15,US,USD,11/23/21,12/6/21,cat01,scat01
1724,1399,Davis-Gardner,Synergistic dynamic utilization," $7,200.00 "," $3,301.00 ",failed,37,US,USD,4/21/20,4/24/21,cat04,scat04
1050,3169,Dawson Group,Triple-buffered bi-directional model," $167,400.00 "," $196,386.00 ",successful,3777,IT,EUR,3/7/21,3/22/21,cat03,scat03
443,2058,Turner-Terrell,Polarized tertiary function," $5,500.00 "," $11,952.00 ",successful,184,GB,GBP,10/14/20,6/6/21,cat04,scat04
974,1300,"Hall, Buchanan and Benton",Configurable fault-tolerant structure," $3,500.00 "," $3,930.00 ",successful,85,US,USD,8/5/21,1/2/22,cat04,scat04
534,2075,"Lowery, Hayden and Cruz",Digitized 24/7 budgetary management," $7,900.00 "," $5,729.00 ",failed,112,US,USD,6/3/21,6/18/21,cat04,scat04
289,2984,"Mora, Miller and Harper",Stand-alone zero tolerance algorithm," $2,300.00 "," $4,883.00 ",successful,144,US,USD,1/31/21,6/7/21,cat02,scat02
2046,4768,Espinoza Group,Implemented tangible support," $73,000.00 "," $175,015.00 ",successful,1902,US,USD,1/29/21,7/16/21,cat04,scat04
2614,3682,"Davis, Crawford and Lopez",Reactive radical framework," $6,200.00 "," $11,280.00 ",successful,105,US,USD,12/26/20,4/22/21,cat04,scat04
2652,5901,"Richards, Stevens and Fleming",Object-based full-range knowledge user," $6,100.00 "," $10,012.00 ",successful,132,US,USD,2/11/21,6/13/21,cat04,scat04
1303,3540,Brown Ltd,Enhanced composite contingency," $103,200.00 "," $1,690.00 ",failed,21,US,USD,9/8/20,1/11/21,cat04,scat04
2638,2225,"Tapia, Sandoval and Hurley",Cloned fresh-thinking model," $171,000.00 "," $84,891.00 ",canceled,976,US,USD,11/8/21,1/26/22,cat05,scat05
2865,1485,Allen Inc,Total dedicated benchmark," $9,200.00 "," $10,093.00 ",successful,96,US,USD,7/20/20,4/25/21,cat06,scat014
640,5343,"Williams, Johnson and Campbell",Streamlined human-resource Graphic Interface," $7,800.00 "," $3,839.00 ",failed,67,US,USD,9/14/20,4/7/21,cat07,scat012
910,5594,Wiggins Ltd,Upgradable analyzing core," $9,900.00 "," $6,161.00 ",live,66,CA,CAD,4/27/21,11/24/21,cat03,scat03
333,2482,Luna-Horne,Profound exuding pricing structure," $43,000.00 "," $5,615.00 ",failed,78,US,USD,5/18/20,5/17/21,cat04,scat04
1722,2706,Allen Inc,Horizontal optimizing model," $9,600.00 "," $6,205.00 ",failed,67,AU,AUD,3/14/21,6/20/21,cat04,scat04
1437,4861,"Peterson, Gonzalez and Spencer",Synchronized fault-tolerant algorithm," $7,500.00 "," $11,969.00 ",successful,114,US,USD,9/16/20,7/10/21,cat01,scat01
806,2961,Walter Inc,Streamlined 5thgeneration intranet," $10,000.00 "," $8,142.00 ",failed,263,AU,AUD,12/20/20,1/31/21,cat08,scat015
1563,3043,"Sanders, Farley and Huffman",Cross-group clear-thinking task-force," $172,000.00 "," $55,805.00 ",failed,1691,US,USD,4/8/21,12/18/21,cat08,scat015
878,6103,"Hall, Holmes and Walker",Public-key bandwidth-monitored intranet," $153,700.00 "," $15,238.00 ",failed,181,US,USD,2/17/21,6/5/21,cat04,scat04
2968,4708,Smith-Powell,Upgradable clear-thinking hardware," $3,600.00 ", $961.00 ,failed,13,US,USD,9/9/21,10/21/21,cat04,scat04
1876,4395,Smith-Hill,Integrated holistic paradigm," $9,400.00 "," $5,918.00 ",canceled,160,US,USD,5/9/21,6/18/21,cat05,scat05
2686,4912,Wright LLC,Seamless clear-thinking conglomeration," $5,900.00 "," $9,520.00 ",successful,203,US,USD,2/22/21,2/28/21,cat03,scat03
513,2030,"Williams, Orozco and Gomez",Persistent content-based methodology, $100.00 , $5.00 ,failed,1,US,USD,4/22/21,8/20/21,cat04,scat04
3165,5235,Peterson Ltd,Re-engineered 24hour matrix," $14,500.00 "," $159,056.00 ",successful,1559,US,USD,4/26/20,2/28/21,cat02,scat02
1847,5001,Cummings-Hayes,Virtual multi-tasking core," $145,500.00 "," $101,987.00 ",canceled,2266,US,USD,7/20/20,7/24/21,cat05,scat05
1994,4093,Boyle Ltd,Streamlined fault-tolerant conglomeration," $3,300.00 "," $1,980.00 ",failed,21,US,USD,3/7/21,9/6/21,cat05,scat023
201,2576,"Henderson, Parker and Diaz",Enterprise-wide client-driven policy," $42,600.00 "," $156,384.00 ",successful,1548,AU,AUD,7/19/21,12/3/21,cat03,scat03
960,6122,Moss-Obrien,Function-based next generation emulation, $700.00 ," $7,763.00 ",successful,80,US,USD,4/20/21,5/15/21,cat04,scat04
1475,2813,Wood Inc,Re-engineered composite focus group," $187,600.00 "," $35,698.00 ",failed,830,US,USD,8/17/20,8/5/21,cat05,scat023
3149,3737,"Riley, Cohen and Goodman",Profound mission-critical function," $9,800.00 "," $12,434.00 ",successful,131,US,USD,8/17/20,4/6/21,cat04,scat04
877,2803,"Green, Robinson and Ho",De-engineered zero-defect open system," $1,100.00 "," $8,081.00 ",successful,112,US,USD,7/15/21,10/4/21,cat05,scat011
2122,5508,Black-Graham,Operative hybrid utilization," $145,000.00 "," $6,631.00 ",failed,130,US,USD,9/17/21,10/3/21,cat06,scat019
923,3850,Robbins Group,Function-based interactive matrix," $5,500.00 "," $4,678.00 ",failed,55,US,USD,2/4/21,3/7/21,cat03,scat03
1809,4220,"Mason, Case and May",Optimized content-based collaboration," $5,700.00 "," $6,800.00 ",successful,155,US,USD,4/18/21,11/16/21,cat06,scat019
3209,4532,"Harris, Russell and Mitchell",User-centric cohesive policy," $3,600.00 "," $10,657.00 ",successful,266,US,USD,1/21/21,11/2/21,cat01,scat01
1951,6013,Rodriguez-Robinson,Ergonomic methodical hub," $5,900.00 "," $4,997.00 ",failed,114,IT,EUR,7/23/21,11/25/21,cat08,scat015
2566,3396,"Peck, Higgins and Smith",Devolved disintermediate encryption," $3,700.00 "," $13,164.00 ",successful,155,US,USD,4/25/20,3/28/21,cat04,scat04
2925,4401,Nunez-King,Phased clear-thinking policy," $2,200.00 "," $8,501.00 ",successful,207,GB,GBP,4/9/20,3/5/21,cat02,scat02
3087,2981,Davis and Sons,Seamless solution-oriented capacity," $1,700.00 "," $13,468.00 ",successful,245,US,USD,10/8/20,8/23/21,cat04,scat04
2040,4467,Howard-Douglas,Organized human-resource attitude," $88,400.00 "," $121,138.00 ",successful,1573,US,USD,9/22/20,4/6/21,cat02,scat022
1755,1377,Gonzalez-White,Open-architected disintermediate budgetary management," $2,400.00 "," $8,117.00 ",successful,114,US,USD,12/21/20,10/27/21,cat01,scat01
965,5036,Lopez-King,Multi-lateral radical solution," $7,900.00 "," $8,550.00 ",successful,93,US,USD,4/25/21,9/11/21,cat04,scat04
2019,5761,Glover-Nelson,Inverse context-sensitive info-mediaries," $94,900.00 "," $57,659.00 ",failed,594,US,USD,4/10/21,5/18/21,cat04,scat04
843,3699,Garner and Sons,Versatile neutral workforce," $5,100.00 "," $1,414.00 ",failed,24,US,USD,9/17/20,4/26/21,cat05,scat020
1593,4519,"Sellers, Roach and Garrison",Multi-tiered systematic knowledge user," $42,700.00 "," $97,524.00 ",successful,1681,US,USD,12/18/20,3/15/21,cat03,scat03
2494,5395,"Herrera, Bennett and Silva",Programmable multi-state algorithm," $121,100.00 "," $26,176.00 ",failed,252,US,USD,7/30/20,5/4/21,cat04,scat04
2250,3057,"Thomas, Clay and Mendoza",Multi-channeled reciprocal interface, $800.00 ," $2,991.00 ",successful,32,US,USD,5/13/20,3/6/21,cat02,scat08
1498,2741,Ayala Group,Right-sized maximized migration," $5,400.00 "," $8,366.00 ",successful,135,US,USD,7/22/20,8/7/21,cat04,scat04
356,1675,"Huerta, Roberts and Dickerson",Self-enabling value-added artificial intelligence," $4,000.00 "," $12,886.00 ",successful,140,US,USD,2/28/21,8/8/21,cat04,scat04
1432,2712,Johnson Group,Vision-oriented interactive solution," $7,000.00 "," $5,177.00 ",failed,67,US,USD,4/22/21,1/8/22,cat01,scat01
25,4527,"Bailey, Nguyen and Martinez",Fundamental user-facing productivity," $1,000.00 "," $8,641.00 ",successful,92,US,USD,8/10/21,8/20/21,cat07,scat012
488,1722,"Williams, Martin and Meyer",Innovative well-modulated capability," $60,200.00 "," $86,244.00 ",successful,1015,GB,GBP,7/17/20,3/3/21,cat04,scat04
423,4330,Huff-Johnson,Universal fault-tolerant orchestration," $195,200.00 "," $78,630.00 ",failed,742,US,USD,3/27/21,11/17/21,cat06,scat010
2028,5219,Diaz-Little,Grass-roots executive synergy," $6,700.00 "," $11,941.00 ",successful,323,US,USD,6/26/21,7/10/21,cat03,scat03
1521,4997,Freeman-French,Multi-layered optimal application," $7,200.00 "," $6,115.00 ",failed,75,US,USD,2/21/20,2/23/21,cat05,scat05
2780,2239,Beck-Weber,Business-focused full-range core," $129,100.00 "," $188,404.00 ",successful,2326,US,USD,6/22/21,12/17/21,cat05,scat05
2316,4587,Lewis-Jacobson,Exclusive system-worthy Graphic Interface," $6,500.00 "," $9,910.00 ",successful,381,US,USD,4/14/21,5/29/21,cat04,scat04
2247,4113,Logan-Curtis,Enhanced optimal ability," $170,600.00 "," $114,523.00 ",failed,4405,US,USD,11/21/20,1/19/21,cat02,scat02
2408,4762,"Chan, Washington and Callahan",Optional zero administration neural-net," $7,800.00 "," $3,144.00 ",failed,92,US,USD,4/12/21,7/2/21,cat02,scat02
3184,5242,Wilson Group,Ameliorated foreground focus group," $6,200.00 "," $13,441.00 ",successful,480,US,USD,7/18/20,3/28/21,cat05,scat05
1680,5765,"Gardner, Ryan and Gutierrez",Triple-buffered multi-tasking matrices," $9,400.00 "," $4,899.00 ",failed,64,US,USD,3/2/21,9/20/21,cat06,scat016
2585,2185,Hernandez Inc,Versatile dedicated migration," $2,400.00 "," $11,990.00 ",successful,226,US,USD,6/12/21,8/18/21,cat06,scat019
1561,5500,Ortiz-Roberts,Devolved foreground customer loyalty," $7,800.00 "," $6,839.00 ",failed,64,US,USD,6/9/21,6/18/21,cat05,scat07
2632,3494,Ramirez LLC,Reduced reciprocal focus group," $9,800.00 "," $11,091.00 ",successful,241,US,USD,12/9/20,5/26/21,cat02,scat02
439,3924,Morrow Inc,Networked global migration," $3,100.00 "," $13,223.00 ",successful,132,US,USD,6/14/20,2/9/21,cat05,scat07
461,3521,Erickson-Rogers,De-engineered even-keeled definition," $9,800.00 "," $7,608.00 ",canceled,75,IT,EUR,7/3/21,7/8/21,cat08,scat015
1419,5262,"Leach, Rich and Price",Implemented bi-directional flexibility," $141,100.00 "," $74,073.00 ",failed,842,US,USD,11/15/21,12/7/21,cat06,scat019
2986,3684,Manning-Hamilton,Vision-oriented scalable definition," $97,300.00 "," $153,216.00 ",successful,2043,US,USD,12/29/20,5/30/21,cat01,scat01
2031,5784,Butler LLC,Future-proofed upward-trending migration," $6,600.00 "," $4,814.00 ",failed,112,US,USD,10/15/21,11/30/21,cat04,scat04
1627,1498,Ball LLC,Right-sized full-range throughput," $7,600.00 "," $4,603.00 ",canceled,139,IT,EUR,11/6/21,12/10/21,cat04,scat04
2175,6073,"Taylor, Santiago and Flores",Polarized composite customer loyalty," $66,600.00 "," $37,823.00 ",failed,374,US,USD,10/8/20,4/11/21,cat02,scat08
1788,4939,"Hernandez, Norton and Kelley",Expanded eco-centric policy," $111,100.00 "," $62,819.00 ",canceled,1122,US,USD,12/30/20,8/18/21,cat01,scat01
